bitcoin/24h_vol,bitcoin/date,bitcoin/market_cap,bitcoin/price_usd,bitcoin_cash/24h_vol,bitcoin_cash/date,bitcoin_cash/market_cap,bitcoin_cash/price_usd,ethereum/24h_vol,ethereum/date,ethereum/market_cap,ethereum/price_usd,litecoin/24h_vol,litecoin/date,litecoin/market_cap,litecoin/price_usd,ripple/24h_vol,ripple/date,ripple/market_cap,ripple/price_usd
133638000,31/10/2016,11345624252,711.374,128410000,31/10/2016,7322234033,440.455,18270900,31/10/2016,894650465,10.4667,4344760,31/10/2016,194077106,4.02498,1981990,31/10/2016,286259716,0.0080566
95740900,1/11/2016,11186961801,701.334,120599000,1/11/2016,7324627109,440.591,17583200,1/11/2016,944808939,11.0493,3724330,1/11/2016,193494098,4.01151,2496850,1/11/2016,290977534,0.00818938
106582000,2/11/2016,11589751124,726.507,123765000,2/11/2016,7338518496,441.41,17488900,2/11/2016,918170116,10.7339,4884970,2/11/2016,197517650,4.09367,1838570,2/11/2016,287817044,0.00810043
105075000,3/11/2016,11580725920,725.873,126621000,3/11/2016,7285985743,438.236,16916900,3/11/2016,941948461,11.0079,3476230,3/11/2016,197587390,4.09376,1886100,3/11/2016,292189854,0.0082235
95064500,4/11/2016,11756459867,736.802,123064000,4/11/2016,7302796579,439.226,12177000,4/11/2016,942822624,11.0141,5705980,4/11/2016,186973975,3.87268,3110960,4/11/2016,287467433,0.0080637
169993000,5/11/2016,11267528191,706.089,120639000,5/11/2016,7325245977,440.558,14503600,5/11/2016,935423977,10.9237,3618070,5/11/2016,186696797,3.8658,2669510,5/11/2016,290736499,0.0081554
81640100,6/11/2016,11246376941,704.692,122273000,6/11/2016,7363299744,442.83,8132190,6/11/2016,945554430,11.038,2328520,6/11/2016,187007435,3.87113,895032,6/11/2016,293244446,0.00822575
52447100,7/11/2016,11370586174,712.394,126387000,7/11/2016,7325795812,440.55,5259820,7/11/2016,933370187,10.8916,2211240,7/11/2016,187823302,3.88683,791848,7/11/2016,291377835,0.00817339
56804000,8/11/2016,11221809771,702.993,128931000,8/11/2016,7310815376,439.625,5615390,8/11/2016,929486047,10.8421,2768970,8/11/2016,185597767,3.83969,2424590,8/11/2016,289983580,0.00813428
65010100,9/11/2016,11243006604,704.233,141795000,9/11/2016,7213289556,433.735,6295420,9/11/2016,922689078,10.7587,2503380,9/11/2016,186029157,3.84756,2537980,9/11/2016,292830911,0.00821415
133987000,10/11/2016,11731553482,734.757,149774000,10/11/2016,7196556462,432.709,14819900,10/11/2016,921055880,10.7357,2878600,10/11/2016,186645877,3.85916,3572500,10/11/2016,287550497,0.00806603
71226700,11/11/2016,11465803925,718.026,160977000,11/11/2016,7188718314,432.214,4342580,11/11/2016,907691586,10.5761,2321770,11/11/2016,185008099,3.824,2697490,11/11/2016,291119590,0.00813976
65758200,12/11/2016,11448586858,716.853,168760000,12/11/2016,7123315878,428.256,5579100,12/11/2016,899917112,10.4817,2112880,12/11/2016,184513006,3.8125,1825680,12/11/2016,288708304,0.00807234
63250700,13/11/2016,11303736637,707.696,171253000,13/11/2016,7115980665,427.788,6671380,13/11/2016,864990841,10.0712,2555300,13/11/2016,182051785,3.76053,1956510,13/11/2016,286055605,0.00799817
69106500,14/11/2016,11103815197,695.098,164048000,14/11/2016,7123783848,428.232,11790500,14/11/2016,877988698,10.2187,3337110,14/11/2016,187365735,3.86918,2077270,14/11/2016,296177494,0.00828118
66470200,15/11/2016,11222471008,702.443,157526000,15/11/2016,7098627298,426.697,4272320,15/11/2016,857905689,9.98124,2524050,15/11/2016,187646500,3.87377,1160510,15/11/2016,289983331,0.00810799
66408100,16/11/2016,11348394216,709.822,158356000,16/11/2016,7056297060,424.128,5316190,16/11/2016,878152661,10.213,3025260,16/11/2016,188846405,3.89734,3160740,16/11/2016,281938680,0.00788306
65644500,17/11/2016,11429163962,714.779,166048000,17/11/2016,6995463765,420.445,8056960,17/11/2016,874851011,10.1709,4160830,17/11/2016,195154621,4.02633,3011400,17/11/2016,280918301,0.00785453
171703000,18/11/2016,11861863206,741.735,166819000,18/11/2016,7006480858,421.079,9121030,18/11/2016,860727786,10.0031,3175470,18/11/2016,191012325,3.93971,2465720,18/11/2016,276838002,0.00771887
89401900,19/11/2016,12015075929,751.231,165831000,19/11/2016,7031394943,422.549,9642390,19/11/2016,825725200,9.59268,2640650,19/11/2016,191919419,3.95725,2256330,19/11/2016,278510033,0.00776549
79848300,20/11/2016,11976717208,748.749,164448000,20/11/2016,7022885506,422.011,6998910,20/11/2016,832391064,9.66649,2023860,20/11/2016,191214976,3.94152,1278950,20/11/2016,279674214,0.00779795
97136100,21/11/2016,12037421527,752.467,157065000,21/11/2016,7004844033,420.9,3731430,21/11/2016,828234595,9.61463,2676410,21/11/2016,190450356,3.9246,2077000,21/11/2016,273247189,0.00761875
150151000,22/11/2016,11745267621,734.128,164120000,22/11/2016,6929755263,416.365,5159130,22/11/2016,824404801,9.56658,1992780,22/11/2016,191706657,3.94928,2601910,22/11/2016,270830599,0.00755137
107234000,23/11/2016,11852554379,740.754,170632000,23/11/2016,7027561623,422.22,8917400,23/11/2016,857117757,9.94256,2346720,23/11/2016,191915667,3.95234,2250200,23/11/2016,266073094,0.00741872
85851100,24/11/2016,11891316940,743.086,167233000,24/11/2016,7000587406,420.576,6899700,24/11/2016,851377202,9.8723,2169220,24/11/2016,190291414,3.91772,3858420,24/11/2016,253313369,0.00706295
70343100,25/11/2016,11853795363,740.662,167234000,25/11/2016,6913269783,415.304,6625220,25/11/2016,807188870,9.3563,2076840,25/11/2016,189803217,3.90634,1658320,25/11/2016,249207952,0.00694625
87562200,26/11/2016,11814348514,738.105,176993000,26/11/2016,6899365103,414.441,16549000,26/11/2016,824906296,9.55808,2202930,26/11/2016,190335119,3.91606,999691,26/11/2016,247480134,0.00689809
54890400,27/11/2016,11764558974,734.906,181368000,27/11/2016,6919445437,415.621,4704400,27/11/2016,809901196,9.38065,1771510,27/11/2016,189211260,3.89169,550917,27/11/2016,265460418,0.00739926
50251100,28/11/2016,11796767666,736.83,188644000,28/11/2016,7042723858,423.015,5617160,28/11/2016,792106732,9.17103,1633210,28/11/2016,188877163,3.8837,626379,28/11/2016,254383154,0.0070905
58591800,29/11/2016,11798284545,736.835,225657000,29/11/2016,7088317755,425.751,8408870,29/11/2016,761472736,8.81287,1720060,29/11/2016,188881517,3.8826,1849820,29/11/2016,252165620,0.00702869
65486500,30/11/2016,11792672780,736.4,223819000,30/11/2016,6992539653,419.996,14437300,30/11/2016,703220156,8.13552,2411860,30/11/2016,188677262,3.87718,1477330,30/11/2016,243238442,0.00677986
73527500,1/12/2016,11966280662,747.153,231267000,1/12/2016,6888510005,413.747,11573100,1/12/2016,745828653,8.62528,1861150,1/12/2016,189304960,3.88891,1573450,1/12/2016,241043151,0.00671867
79394300,2/12/2016,12069289796,753.49,234094000,2/12/2016,6908094519,414.923,7518450,2/12/2016,727301780,8.40792,1972350,2/12/2016,190156994,3.9052,1222720,2/12/2016,241826889,0.0067197
110518000,3/12/2016,12389775616,773.419,228966000,3/12/2016,6888731616,413.76,8950490,3/12/2016,688479513,7.95619,2548100,3/12/2016,191858853,3.93901,1675520,3/12/2016,240000871,0.00666896
93358700,4/12/2016,12319354312,768.924,219194000,4/12/2016,6980655612,419.28,19835300,4/12/2016,678034837,7.8326,1799900,4/12/2016,191462667,3.92969,1177170,4/12/2016,237034400,0.00658653
50348000,5/12/2016,12344433527,770.395,207864000,5/12/2016,6967436186,418.486,9034830,5/12/2016,656985098,7.58668,1904420,5/12/2016,190009399,3.89874,1322240,5/12/2016,233872877,0.00649868
90650100,6/12/2016,12046463924,751.713,200819000,6/12/2016,6957417643,417.883,9947150,6/12/2016,628089155,7.25039,11096400,6/12/2016,173003218,3.54876,768830,6/12/2016,231635158,0.0064365
103656000,7/12/2016,12251063387,764.395,195023000,7/12/2016,6860374607,412.054,42676500,7/12/2016,601396330,6.93972,3071720,7/12/2016,172417977,3.53566,1365140,7/12/2016,238730863,0.00663367
98122700,8/12/2016,12287077119,766.544,193731000,8/12/2016,6780107376,407.232,27693200,8/12/2016,690488095,7.96485,2527050,8/12/2016,176496031,3.61816,2880810,8/12/2016,246061208,0.00683736
94641500,9/12/2016,12388436817,772.765,190104000,9/12/2016,6740615355,404.86,24204200,9/12/2016,741521816,8.55038,2683340,9/12/2016,180202799,3.69303,2794640,9/12/2016,256242026,0.0071189
73113000,10/12/2016,12396654603,773.192,185348000,10/12/2016,6702365442,402.562,13617100,10/12/2016,748979601,8.63321,1761320,10/12/2016,180101605,3.68982,2283090,10/12/2016,257067382,0.00714183
56262900,11/12/2016,12429452049,775.156,142553000,11/12/2016,6597241920,396.248,7543410,11/12/2016,724965929,8.35336,2086430,11/12/2016,179947316,3.6856,1327720,11/12/2016,245247112,0.00681344
58931600,12/12/2016,12325803984,768.598,145331000,12/12/2016,6635440338,398.542,7726580,12/12/2016,711158842,8.19125,1947200,12/12/2016,177919986,3.64304,878612,12/12/2016,242941298,0.00674938
62071700,13/12/2016,12512276029,780.12,134381000,13/12/2016,6654308977,399.675,7151260,13/12/2016,736765091,8.48314,2449670,13/12/2016,178888253,3.66182,1581860,13/12/2016,243822806,0.00677387
85415700,14/12/2016,12535417663,781.452,131157000,14/12/2016,6646150820,399.185,6868450,14/12/2016,727077818,8.36854,1949160,14/12/2016,178413620,3.65103,1897150,14/12/2016,241579262,0.00671154
64672900,15/12/2016,12537467101,781.489,130734000,15/12/2016,6675446962,400.944,4909860,15/12/2016,727679613,8.37242,2627470,15/12/2016,177649540,3.63431,1989950,15/12/2016,240454430,0.00668029
78000200,16/12/2016,12507715974,779.555,130720000,16/12/2016,6721565593,403.714,13226200,16/12/2016,694591868,7.9888,2675810,16/12/2016,177201415,3.62416,1033750,16/12/2016,239244161,0.00668381
89342700,17/12/2016,12579889102,783.972,124714000,17/12/2016,6704083801,402.664,7498620,17/12/2016,679758032,7.81534,1622990,17/12/2016,177454023,3.62823,2658870,17/12/2016,239951104,0.00670356
81721500,18/12/2016,12681376462,790.224,122978000,18/12/2016,6698739368,402.343,7155920,18/12/2016,659201020,7.57623,2550990,18/12/2016,180728047,3.69417,1695840,18/12/2016,234263345,0.00654466
54730500,19/12/2016,12693884005,790.903,122933000,19/12/2016,6683688610,401.436,6705020,19/12/2016,688744816,7.91289,1946930,19/12/2016,179819175,3.67449,1161410,19/12/2016,235124563,0.00656872
66832900,20/12/2016,12708637993,791.731,120151000,20/12/2016,6620845419,397.643,5505370,20/12/2016,672715536,7.72591,2268410,20/12/2016,179112167,3.65891,1394720,20/12/2016,233820924,0.0065323
74942900,21/12/2016,12735392707,793.315,121403000,21/12/2016,6591569244,395.863,6129990,21/12/2016,668366761,7.67315,2332630,21/12/2016,179287025,3.66139,2027220,21/12/2016,232270303,0.00648898
111185000,22/12/2016,12996923069,809.513,122126000,22/12/2016,6521107289,391.604,8362680,22/12/2016,689686146,7.91506,2899380,22/12/2016,179016129,3.65488,2375890,22/12/2016,230784112,0.00644746
230386000,23/12/2016,13811236710,860.126,137383000,23/12/2016,6397665877,384.162,16469600,23/12/2016,663842655,7.61572,3662530,23/12/2016,181673382,3.70807,2941680,23/12/2016,229913566,0.00638585
215797000,24/12/2016,14667032138,913.311,181299000,24/12/2016,6242397557,374.811,16372100,24/12/2016,631328172,7.24015,15089900,24/12/2016,226534598,4.6224,3537240,24/12/2016,225715547,0.00626925
202878000,25/12/2016,14314033444,891.23,208452000,25/12/2016,6067986785,364.311,12074600,25/12/2016,640786457,7.34599,19934400,25/12/2016,223116631,4.55138,2390630,25/12/2016,229577293,0.00637651
137865000,26/12/2016,13951003746,868.522,229501000,26/12/2016,6055358614,363.525,7807280,26/12/2016,633413269,7.25881,11363600,26/12/2016,213218795,4.34826,2449650,26/12/2016,231713026,0.00643583
124193000,27/12/2016,14417801253,897.475,241852000,27/12/2016,6013491184,360.985,7010400,27/12/2016,632923308,7.25054,7587500,27/12/2016,213400695,4.35055,1508530,27/12/2016,227509246,0.00631907
125148000,28/12/2016,14947600635,930.351,251348000,28/12/2016,5966378139,358.134,6070130,28/12/2016,630911471,7.2249,9251050,28/12/2016,218607414,4.45517,2677430,28/12/2016,223506726,0.0062079
189238000,29/12/2016,15434484300,960.528,282043000,29/12/2016,5962143646,357.857,10642100,29/12/2016,621569992,7.11536,10348400,29/12/2016,223904499,4.56155,1873870,29/12/2016,222613837,0.0061831
226951000,30/12/2016,15643515999,973.423,293736000,30/12/2016,5885759358,353.245,30196200,30/12/2016,723069367,8.27427,9334540,30/12/2016,223648377,4.55491,1221590,30/12/2016,230476220,0.00634269
216515000,31/12/2016,15257615837,949.298,303578000,31/12/2016,5836868282,350.291,19180500,31/12/2016,713681281,8.16388,11903300,31/12/2016,215536357,4.38833,1340960,31/12/2016,232325425,0.00639358
122103000,1/1/2017,15306687904,952.229,303183000,1/1/2017,5847337107,350.889,9767760,1/1/2017,699235532,7.99574,9211230,1/1/2017,212517503,4.3256,265744,1/1/2017,236418822,0.00650623
85910700,2/1/2017,15641622845,972.948,304346000,2/1/2017,5880301077,352.838,11402300,2/1/2017,720735075,8.23864,11336800,2/1/2017,221698431,4.5112,427192,2/1/2017,232398100,0.00639558
192318000,3/1/2017,16494303816,1025.88,333997000,3/1/2017,6072312523,364.326,14264500,3/1/2017,714196626,8.16096,14525400,3/1/2017,228478985,4.64779,1204540,3/1/2017,229693878,0.00632116
197352000,4/1/2017,16570318264,1030.47,348224000,4/1/2017,6045875506,362.711,20130000,4/1/2017,824588224,9.41901,10100100,4/1/2017,227400616,4.62452,907574,4/1/2017,233281460,0.00641989
223948000,5/1/2017,17698795950,1100.52,309384000,5/1/2017,5998771736,359.86,48570100,5/1/2017,949044121,10.8366,13718200,5/1/2017,237308612,4.8245,1827580,5/1/2017,236303633,0.00650306
411861000,6/1/2017,16614025943,1032.94,282320000,6/1/2017,5944773134,356.591,44518100,6/1/2017,869642248,9.92636,19219000,6/1/2017,211378895,4.29612,3989490,6/1/2017,226331251,0.00622847
469879000,7/1/2017,14351899598,892.194,276071000,7/1/2017,5924257256,355.334,28690300,7/1/2017,901096410,10.2817,11041500,7/1/2017,189843912,3.85733,1752780,7/1/2017,228557328,0.00628973
322058000,8/1/2017,14355941878,892.342,269512000,8/1/2017,5906790575,354.259,24141300,8/1/2017,879786562,10.0349,14582600,8/1/2017,194374425,3.94834,1302450,8/1/2017,231010882,0.00635725
181439000,9/1/2017,14673713902,911.99,268612000,9/1/2017,5939304379,356.201,18842200,9/1/2017,887575380,10.1201,11745600,9/1/2017,196692371,3.99424,606378,9/1/2017,226805101,0.00624151
154679000,10/1/2017,14598216903,907.185,262782000,10/1/2017,5920621674,355.08,24660300,10/1/2017,936545623,10.6746,11147700,10/1/2017,211959468,4.30302,675592,10/1/2017,225338129,0.00620114
119688000,11/1/2017,14627352798,908.901,249799000,11/1/2017,6065335748,363.756,16110000,11/1/2017,929010384,10.5849,15157900,11/1/2017,226238983,4.59151,2622120,11/1/2017,243544646,0.00670217
193925000,12/1/2017,13166932486,818.048,260818000,12/1/2017,6156593576,369.229,19922200,12/1/2017,871128595,9.92186,21863300,12/1/2017,189604833,3.84679,3988920,12/1/2017,238716393,0.0065693
278482000,13/1/2017,12349181027,767.149,262447000,13/1/2017,6118840302,366.964,31413900,13/1/2017,847160455,9.64537,12844000,13/1/2017,194683771,3.94848,4220420,13/1/2017,240991158,0.00655378
179384000,14/1/2017,12821963155,796.407,260602000,14/1/2017,6109319320,366.393,24615300,14/1/2017,859624701,9.78377,7012350,14/1/2017,191986830,3.89258,2301770,14/1/2017,247197055,0.00672255
139930000,15/1/2017,13427734239,833.934,234144000,15/1/2017,6128194543,367.525,23207700,15/1/2017,846503728,9.63099,3272150,15/1/2017,191859102,3.88878,1035960,15/1/2017,250664958,0.00681686
81653800,16/1/2017,13232310879,821.69,204317000,16/1/2017,6084062430,364.878,17043400,16/1/2017,870066766,9.89553,8638490,16/1/2017,193560044,3.92204,749876,16/1/2017,250615684,0.00681552
75391400,17/1/2017,13305254142,826.108,202670000,17/1/2017,6130137944,367.641,13978700,17/1/2017,859853013,9.77584,7457980,17/1/2017,192814075,3.9057,686415,17/1/2017,250146482,0.00680276
129723000,18/1/2017,14283733228,886.754,201464000,18/1/2017,6147150287,368.661,19869400,18/1/2017,887337648,10.0847,4095110,18/1/2017,194677789,3.94225,2050630,18/1/2017,245753412,0.00668329
127607000,19/1/2017,14493174875,899.644,187494000,19/1/2017,6128513056,367.543,16132700,19/1/2017,890275978,10.1145,3653600,19/1/2017,189781622,3.8419,1207630,19/1/2017,248279602,0.00675199
117185000,20/1/2017,14355906191,891.014,179580000,20/1/2017,6145241960,368.546,7549210,20/1/2017,903270997,10.2584,3359630,20/1/2017,190693394,3.85918,712521,20/1/2017,260722758,0.0070741
93272800,21/1/2017,14372775686,891.942,182115000,21/1/2017,6071282435,364.108,12326100,21/1/2017,931646368,10.5769,2698540,21/1/2017,192408200,3.89257,654200,21/1/2017,248302668,0.00673711
118853000,22/1/2017,14924414922,926.034,179139000,22/1/2017,6064345852,363.686,11924000,22/1/2017,959067050,10.8843,2007320,22/1/2017,192952975,3.90248,546279,22/1/2017,248264337,0.00673607
84967700,23/1/2017,14652440326,909.04,164676000,23/1/2017,6068262908,363.916,8862760,23/1/2017,947086471,10.7445,1954320,23/1/2017,190717271,3.85613,320344,23/1/2017,247014552,0.00670216
91746600,24/1/2017,14894755170,923.955,141891000,24/1/2017,6049326077,362.776,7296100,24/1/2017,952646672,10.8037,1992950,24/1/2017,189741376,3.83527,320798,24/1/2017,245905924,0.00667208
101777000,25/1/2017,14637165692,907.879,130271000,25/1/2017,6019982028,361.013,7917960,25/1/2017,935068453,10.6006,1901620,25/1/2017,187624602,3.79133,492768,25/1/2017,241511957,0.00655286
82489800,26/1/2017,14514903117,900.2,125351000,26/1/2017,6024750802,361.296,7884980,26/1/2017,929209145,10.5304,6815580,26/1/2017,183872880,3.71444,670866,26/1/2017,239156861,0.00648896
114854000,27/1/2017,14639670757,907.819,120674000,27/1/2017,6005832736,360.158,6776110,27/1/2017,933301379,10.573,5094120,27/1/2017,190149197,3.8401,1386550,27/1/2017,247276317,0.00670916
140007000,28/1/2017,14843365442,920.339,114072000,28/1/2017,6014806901,360.694,8300120,28/1/2017,929341888,10.5244,4263440,28/1/2017,190872106,3.85353,859296,28/1/2017,235396354,0.00638683
92083100,29/1/2017,14888077818,922.994,103432000,29/1/2017,5970468799,358.033,6127540,29/1/2017,928621089,10.5125,2590080,29/1/2017,190872918,3.85244,220672,29/1/2017,233887448,0.00634589
57802000,30/1/2017,14883140824,922.58,102145000,30/1/2017,5965157336,357.711,5815460,30/1/2017,927800439,10.4995,2068420,30/1/2017,191114974,3.85623,319559,30/1/2017,236273539,0.00641063
64304900,31/1/2017,14864502592,921.309,100151000,31/1/2017,5947719947,356.664,5284760,31/1/2017,928159037,10.4998,9579320,31/1/2017,199116002,4.0165,392568,31/1/2017,236108422,0.00640615
123110000,1/2/2017,15393070022,953.959,100024000,1/2/2017,5942299223,356.336,11152100,1/2/2017,941521269,10.6471,14619900,1/2/2017,202128401,4.07604,792971,1/2/2017,231243729,0.00627416
168976000,2/2/2017,15695750426,972.586,91118400,2/2/2017,6014814185,360.682,13294200,2/2/2017,939532713,10.6209,6839860,2/2/2017,202227791,4.07677,1733000,2/2/2017,242747756,0.00658629
124992000,3/2/2017,16080745081,996.304,91696100,3/2/2017,5991100593,359.26,8973540,3/2/2017,944432207,10.6725,4443390,3/2/2017,202322202,4.07743,665139,3/2/2017,238921610,0.00648248
214495000,4/2/2017,16457627077,1019.55,92576400,4/2/2017,6005775671,360.14,14745900,4/2/2017,961169936,10.8578,7855860,4/2/2017,203082699,4.09167,508668,4/2/2017,238635972,0.00647473
131236000,5/2/2017,16555328169,1025.47,91214000,5/2/2017,6011834075,360.496,13377700,5/2/2017,1016921664,11.4835,6097240,5/2/2017,201790527,4.06444,330631,5/2/2017,240373388,0.00652187
138742000,6/2/2017,16591131861,1027.57,89542400,6/2/2017,6012471834,360.531,8456350,6/2/2017,1007905949,11.3776,3946740,6/2/2017,201618456,4.05986,368901,6/2/2017,237814440,0.00645244
118010000,7/2/2017,16797334453,1040.23,91810600,7/2/2017,5992838232,359.351,6110390,7/2/2017,1013668255,11.4386,4179860,7/2/2017,201458577,4.05563,405252,7/2/2017,238001671,0.00645752
133733000,8/2/2017,17116669567,1059.9,97635200,8/2/2017,5958177205,357.271,7349870,8/2/2017,1020928473,11.5164,5850030,8/2/2017,201349355,4.05223,937029,8/2/2017,237795644,0.00645193
198350000,9/2/2017,16995056538,1052.24,119651000,9/2/2017,5970172795,357.986,9660630,9/2/2017,1005773516,11.3414,6270420,9/2/2017,200152639,4.02693,859032,9/2/2017,238184848,0.00646249
217468000,10/2/2017,15880486220,983.114,140814000,10/2/2017,5920718429,355.019,15104600,10/2/2017,956236162,10.779,20716900,10/2/2017,189078138,3.80304,1811490,10/2/2017,231671327,0.00625386
353370000,11/2/2017,15591403494,965.105,149192000,11/2/2017,5916518960,354.764,12184600,11/2/2017,979170953,11.0336,6948310,11/2/2017,187957545,3.77941,666159,11/2/2017,234052920,0.00631815
130219000,12/2/2017,16213226360,1003.48,153005000,12/2/2017,5917646277,354.83,10573000,12/2/2017,999237541,11.2557,2675750,12/2/2017,188474587,3.78874,329730,12/2/2017,235395043,0.00635438
75022800,13/2/2017,16167239097,1000.53,181889000,13/2/2017,5738643835,344.096,5799720,13/2/2017,1007238112,11.3418,1976670,13/2/2017,187568027,3.76948,240736,13/2/2017,233190523,0.00629487
86347400,14/2/2017,16041706465,992.643,203529000,14/2/2017,5692794037,341.345,6582370,14/2/2017,998767285,11.2424,4071080,14/2/2017,184913406,3.71514,490783,14/2/2017,232481491,0.00627573
120140000,15/2/2017,16191458244,1001.77,209569000,15/2/2017,5674999441,340.277,27922500,15/2/2017,1119753441,12.5997,3357900,15/2/2017,187675711,3.76954,652255,15/2/2017,232424072,0.00627418
100186000,16/2/2017,16256128845,1005.66,215493000,16/2/2017,5655832933,339.127,30286600,16/2/2017,1141620698,12.8412,1949520,16/2/2017,189112257,3.79724,851132,16/2/2017,228615894,0.00617138
94934300,17/2/2017,16479934192,1019.38,228744000,17/2/2017,5521598744,331.077,22945000,17/2/2017,1144619741,12.8704,3292400,17/2/2017,188356320,3.78097,1463520,17/2/2017,221919140,0.00599059
131229000,18/2/2017,16837745725,1041.4,238553000,18/2/2017,5552565017,332.933,28169800,18/2/2017,1142796451,12.8453,3286000,18/2/2017,190457967,3.82202,1081040,18/2/2017,222703745,0.00601177
123378000,19/2/2017,17086859021,1056.68,258211000,19/2/2017,5602819441,335.944,10397400,19/2/2017,1134533838,12.748,2521580,19/2/2017,188754515,3.78666,1869980,19/2/2017,207445436,0.00559988
82931800,20/2/2017,16902405907,1045.16,257070000,20/2/2017,5585783200,334.92,8726780,20/2/2017,1139377226,12.7979,2036020,20/2/2017,187943368,3.76927,843343,20/2/2017,218243202,0.00589136
79511400,21/2/2017,17104278714,1057.53,241227000,21/2/2017,5578524244,334.482,9357490,21/2/2017,1137222566,12.7692,2439630,21/2/2017,187406154,3.75736,869517,21/2/2017,217119268,0.00586102
158496000,22/2/2017,17840661117,1102.94,232354000,22/2/2017,5444585792,326.449,17552400,22/2/2017,1134148886,12.7302,3390260,22/2/2017,189071583,3.78978,666291,22/2/2017,217008134,0.00585802
150942000,23/2/2017,17999215341,1112.62,248342000,23/2/2017,5284373210,316.841,9701680,23/2/2017,1125152535,12.6248,3857190,23/2/2017,189670329,3.80081,474150,23/2/2017,217284117,0.00586547
147822000,24/2/2017,18494804903,1143.14,282171000,24/2/2017,4824970495,289.295,11485200,24/2/2017,1137561732,12.7596,3443790,24/2/2017,191753053,3.84147,767182,24/2/2017,218794350,0.00589042
335951000,25/2/2017,19053539434,1177.52,287117000,25/2/2017,5103155381,305.973,22469200,25/2/2017,1176645128,13.1933,6175340,25/2/2017,192242577,3.85017,1338730,25/2/2017,211026033,0.00568128
145879000,26/2/2017,18835024597,1163.87,287812000,26/2/2017,5256126439,315.141,15573000,26/2/2017,1213226617,13.5987,2827340,26/2/2017,190797853,3.82013,670567,26/2/2017,209989342,0.00565337
148332000,27/2/2017,18736415194,1157.63,316482000,27/2/2017,5485252682,328.875,14028400,27/2/2017,1216020408,13.6252,2033370,27/2/2017,190415792,3.81129,282720,27/2/2017,211140809,0.00568437
114977000,28/2/2017,18882647323,1166.51,398616000,28/2/2017,5740302222,344.165,26889200,28/2/2017,1304798746,14.6148,3083320,28/2/2017,190316561,3.80805,725557,28/2/2017,208040762,0.00560091
171667000,1/3/2017,19066976881,1177.76,417892000,1/3/2017,5595075004,335.454,52544300,1/3/2017,1372816100,15.3712,3324560,1/3/2017,188534300,3.77127,1671630,1/3/2017,204105345,0.00549496
166446000,2/3/2017,19515482360,1205.33,424604000,2/3/2017,5607155273,336.175,45459300,2/3/2017,1411920648,15.8035,3739480,2/3/2017,189885647,3.79727,1730950,2/3/2017,207744724,0.00559294
263834000,3/3/2017,19889136799,1228.26,409308000,3/3/2017,5522924811,331.124,82374600,3/3/2017,1676935462,18.7632,8713160,3/3/2017,195526868,3.90894,3845600,3/3/2017,228131532,0.00609866
408725000,4/3/2017,20521259578,1267.16,410928000,4/3/2017,5439573401,326.125,98266600,4/3/2017,1688339753,18.8841,6774170,4/3/2017,195718981,3.91168,2987520,4/3/2017,237696458,0.00635436
203179000,5/3/2017,20558052180,1269.28,420451000,5/3/2017,5345433486,320.479,40598800,5/3/2017,1747099199,19.5345,2645790,5/3/2017,193358404,3.86353,968631,5/3/2017,236761288,0.00632936
168054000,6/3/2017,20329869774,1255.06,430432000,6/3/2017,5362582835,321.505,31400600,6/3/2017,1726555195,19.298,2121500,6/3/2017,193793702,3.87117,1145430,6/3/2017,230942281,0.0061738
136490000,7/3/2017,20588754113,1270.9,419499000,7/3/2017,5234105550,313.8,24194600,7/3/2017,1768597532,19.761,3673570,7/3/2017,195171109,3.89762,946206,7/3/2017,227301475,0.00607647
244433000,8/3/2017,19876566981,1226.8,390020000,8/3/2017,5319308964,318.907,40761100,8/3/2017,1701403248,19.0037,4918390,8/3/2017,190797340,3.80928,3164060,8/3/2017,244734927,0.00654252
313621000,9/3/2017,19490476895,1202.83,375774000,9/3/2017,5399642000,323.721,45226500,9/3/2017,1575111771,17.5869,3885070,9/3/2017,188900575,3.77028,3463840,9/3/2017,245485308,0.00656258
262772000,10/3/2017,19009167443,1172.99,368339000,10/3/2017,5380625233,322.578,35861900,10/3/2017,1545825275,17.254,2552620,10/3/2017,191678693,3.8247,1772020,10/3/2017,243109993,0.00651933
273674000,11/3/2017,20114974127,1241.08,348445000,11/3/2017,5339023098,320.081,40931800,11/3/2017,1634178764,18.2338,6522880,11/3/2017,188921920,3.76863,3339190,11/3/2017,231373883,0.00620461
574462000,12/3/2017,19300546868,1190.7,276106000,12/3/2017,5298459963,317.648,89239400,12/3/2017,1794758049,20.0186,2671820,12/3/2017,190047576,3.79003,1756560,12/3/2017,230623222,0.00618448
206009000,13/3/2017,19148374453,1181.17,241040000,13/3/2017,5311260185,318.413,90504200,13/3/2017,1989050834,22.178,2702980,13/3/2017,193141316,3.85065,1492970,13/3/2017,234610337,0.0062914
340997000,14/3/2017,19968770667,1231.63,230984000,14/3/2017,5310212535,318.349,211508000,14/3/2017,2684529845,29.9222,21760700,14/3/2017,209274207,4.17106,2562140,14/3/2017,236845165,0.00635133
292571000,15/3/2017,20043292056,1236.09,225045000,15/3/2017,5281340891,316.616,148719000,15/3/2017,2520867266,28.0882,7158430,15/3/2017,202621308,4.03733,1279320,15/3/2017,237431001,0.00636704
